tool		Jip jip 0.1.0	Jip jip 0.1.0	Jip jip 0.1.0	Jip jip 0.1.0	Jip jip 0.1.0	Jip jip 0.1.0	Jip jip 0.1.0	Jip jip 0.1.0	Jip jip 0.1.0	Jip jip 0.1.0	Jip jip 0.1.0	Jip jip 0.1.0	Jip jip 1.0.5	Jip jip 1.0.5	Jip jip 1.0.5	Jip jip 1.0.5	Jip jip 1.0.5	Jip jip 1.0.5	Jip jip 1.0.5	Jip jip 1.0.5	Jip jip 1.0.5	Jip jip 1.0.5	Jip jip 1.0.5	Jip jip 1.0.5	Jip jip 1.0.5	Jip jip 1.0.5	Jip jip 1.0.5	Jip jip 1.0.5
algorithms/InsertionSort-FunSat01.yml	true	TIMEOUT (true)	20.360855337	40.56401001999984	173.174784	TIMEOUT (true)	21.006406501	21.00930728000094	144.941056	TIMEOUT (true)	20.355187938	40.55730441099968	141.193216	TIMEOUT (true)	21.004399976	21.007147098999894	145.391616	TIMEOUT (true)	21.00449366	21.006993918000035	145.244160	TIMEOUT (true)	21.003795036	21.006665587000043	144.953344	TIMEOUT (true)	21.004883886	21.007346493000114	145.027072
algorithms/InsertionSort-FunSat02.yml	true	TIMEOUT (true)	20.376491025	40.13764502400045	166.670336	TIMEOUT (true)	21.00740024	21.01036801400187	162.152448	TIMEOUT (true)	20.356330902	40.54399504899993	158.425088	TIMEOUT (true)	20.938154922	21.007641680999996	162.140160	TIMEOUT (true)	21.005332686	21.007953500999974	163.733504	TIMEOUT (true)	21.004883273	21.0076078459997	163.307520	TIMEOUT (true)	21.005965041	21.00842853999984	164.360192
algorithms/InsertionSort-FunUnsat01.yml	false	false	0.147232447	0.2953131360009138	39.358464	false	0.028192446	0.037530956004047766	38.006784	false	0.049265343	0.09796288600045955	38.027264	false	0.028425875	0.03806464399985998	38.019072	false	0.034671681	0.044005217999938395	38.146048	false	0.028442164	0.03804769499993199	38.092800	false	0.034432178	0.04382454200003849	38.109184
algorithms/InsertionSort-MemSat01.yml	true	TIMEOUT (true)	20.360348701	40.34867976099849	161.239040	TIMEOUT (true)	21.006349069	21.009219483996276	146.096128	TIMEOUT (true)	20.358869183	40.55829953599914	144.105472	TIMEOUT (true)	21.004449123	21.00742380199995	146.055168	TIMEOUT (true)	21.004344983	21.007094413999994	146.841600	TIMEOUT (true)	21.004235245	21.006728114999987	147.341312	TIMEOUT (true)	21.004800612	21.0073006409998	146.825216
algorithms/InsertionSort-MemUnsat01.yml	false	false	0.027890279	0.0531288450001739	37.134336	false	0.021713344	0.03100514800462406	37.003264	false	0.020073207	0.04548248399987642	37.105664	false	0.024752331	0.08546567899998081	37.097472	false	0.022297357	0.03167723199999273	37.101568	false	0.019447351	0.028827514000113297	37.101568	false	0.019989495	0.029418081999665446	37.076992
algorithms/MergeSortIterative-FunSat01.yml	true	TIMEOUT (true)	20.369250777	40.359260553999775	223.260672	TIMEOUT (true)	21.006772222	21.00969475099555	157.470720	TIMEOUT (true)	20.356532703	40.564847669999835	154.652672	TIMEOUT (true)	21.00458894	21.007334727999933	158.150656	TIMEOUT (true)	21.004890551	21.00754889699988	159.494144	TIMEOUT (true)	21.004417727	21.007120130999738	157.683712	TIMEOUT (true)	21.005347669	21.00793193299978	158.388224
algorithms/MergeSortIterative-FunSat02.yml	true	TIMEOUT (true)	20.36527437	40.42015556599836	239.820800	TIMEOUT (true)	21.008264301	21.01136038099503	175.292416	TIMEOUT (true)	20.360730193	40.55951215099958	171.913216	TIMEOUT (true)	20.95657801	21.008139813999833	174.325760	TIMEOUT (true)	21.005589448	21.008245185000078	175.456256	TIMEOUT (true)	21.004903659	21.00780980799982	176.115712	TIMEOUT (true)	21.005978398	21.008596631999808	176.095232
algorithms/MergeSortIterative-FunUnsat01.yml	false	false	4.154260898	8.3080849020007	86.630400	false	0.284896263	0.28526498000428546	50.675712	false	0.710877553	1.4133686280001712	50.978816	false	0.288433886	0.2889305559999684	50.757632	false	0.306190048	0.3065152669998952	50.847744	false	0.278581697	0.2791630560000158	50.909184	false	0.307621042	0.30802821499992206	51.027968
algorithms/MergeSortIterative-MemSat01.yml	false	TIMEOUT (true)	20.372820366	40.20957189699948	234.876928	TIMEOUT (true)	21.007257614	21.01018514599855	160.419840	TIMEOUT (true)	20.359721006	40.569053074000294	156.209152	TIMEOUT (true)	21.004733815	21.007408512999973	162.488320	TIMEOUT (true)	21.00485117	21.00755561400001	161.128448	TIMEOUT (true)	21.004109405	21.007190849999915	161.521664	TIMEOUT (true)	21.005327014	21.008002591999684	159.977472
algorithms/MergeSortIterative-MemUnsat01.yml	false	false	0.092174853	0.18659083000056853	39.735296	false	0.029856537	0.03910914999869419	37.912576	false	0.029614957	0.06590841700017336	37.953536	false	0.029905408	0.1006545999998707	38.019072	false	0.029462363	0.03888994300018567	38.014976	false	0.029257087	0.0389906229997905	37.961728	false	0.033750025	0.04314765500021167	37.982208
algorithms/RedBlackTree-FunSat01.yml	true	TIMEOUT (true)	20.356642733	40.52003302200137	86.200320	TIMEOUT (true)	21.026503132	21.0287734750018	540.839936	TIMEOUT (true)	20.356044246	40.525677036999696	155.897856	TIMEOUT (true)	21.015980156	21.018131178000203	517.943296	TIMEOUT (true)	21.003252266	21.005916638000144	107.237376	TIMEOUT (true)	21.014843063	21.01682470300011	488.693760	TIMEOUT (true)	21.012343579	21.014820235000116	381.161472
algorithms/RedBlackTree-FunUnsat01.yml	false	false	0.054548073	0.11583609099943715	38.322176	false	0.072250753	0.07266183700266993	39.153664	false	0.042998304	0.09649696400083485	37.949440	false	0.07954957	0.07994066700007352	39.329792	false	0.048512742	0.05818041199995605	38.219776	false	0.078918485	0.07969049300027109	39.428096	false	0.046699251	0.055918821999966895	38.281216
algorithms/RedBlackTree-MemSat01.yml	true	TIMEOUT (true)	20.364931225	40.44224712899995	186.765312	TIMEOUT (true)	21.034166478	21.03635387700342	713.601024	TIMEOUT (true)	20.367727022	40.510867998999856	170.168320	TIMEOUT (true)	20.970243695	21.020899393000036	606.986240	TIMEOUT (true)	21.00578734	21.008196509000072	188.223488	TIMEOUT (true)	21.020196432	21.022893916000157	690.679808	TIMEOUT (true)	21.017889066	21.020229449999988	552.316928
algorithms/RedBlackTree-MemUnsat01.yml	false	false	0.050136653	0.10075801600032719	38.281216	false	0.064416064	0.06476913799997419	38.739968	false	0.04559222	0.09604556000067532	38.277120	false	0.064024839	0.10430559900009939	38.674432	false	0.045874723	0.05560161599987623	38.232064	false	0.060793083	0.0611459809997541	38.809600	false	0.050093536	0.059672364999642014	38.363136
algorithms/SortedListInsert-FunSat01.yml	true	TIMEOUT (true)	20.387409533	40.45999287000086	725.286912	TIMEOUT (true)	21.05559493	21.057783757001744	1264.095232	TIMEOUT (true)	20.376967167	40.59384388699982	622.104576	TIMEOUT (true)	21.035874856	21.037870769999927	1189.937152	TIMEOUT (true)	21.021532313	21.023703806999947	705.912832	TIMEOUT (true)	21.045917616	21.04832224999973	1561.370624	TIMEOUT (true)	21.042506927	21.04481724900006	1389.613056
algorithms/SortedListInsert-FunSat02.yml	true	TIMEOUT (true)	20.376687411	40.57908312499967	654.131200	TIMEOUT (true)	21.05380852	21.055659710000327	1202.688000	TIMEOUT (true)	20.376150328	40.580730798999866	547.860480	TIMEOUT (true)	20.983155445	21.0348066009999	1088.024576	TIMEOUT (true)	21.020384327	21.022129532000235	651.972608	TIMEOUT (true)	21.042824164	21.046565928999826	1466.277888	TIMEOUT (true)	21.043145355	21.045266583000284	1415.720960
algorithms/SortedListInsert-FunUnsat01.yml	false	false	0.025860904	0.05303038300007756	37.101568	false	0.022010822	0.031192627000564244	37.134336	false	0.024459035	0.04037375499956397	37.105664	false	0.024447826	0.03389195399995515	37.101568	false	0.024150384	0.03380211400008193	37.142528	false	0.021926119	0.03153573500003404	37.081088	false	0.023509235	0.0328669609998542	37.101568
algorithms/SortedListInsert-MemSat01.yml	true	TIMEOUT (true)	20.386114372	40.4539347230002	634.597376	TIMEOUT (true)	21.05915706	21.061566625001433	1354.231808	TIMEOUT (true)	20.378459967	40.59536582999954	576.458752	TIMEOUT (true)	21.034748434	21.036996009000177	1172.598784	TIMEOUT (true)	21.020762911	21.022543206000137	658.739200	TIMEOUT (true)	21.043269406	21.046965094999905	1459.941376	TIMEOUT (true)	21.041493266	21.043328329999895	1337.954304
algorithms/SortedListInsert-MemUnsat01.yml	false	TIMEOUT (true)	20.38828209	40.42749021700001	676.241408	TIMEOUT (true)	21.058837125	21.06126886799757	1344.786432	TIMEOUT (true)	20.379827169	40.589565636999396	553.926656	TIMEOUT (true)	21.018916499	21.037570291000065	1180.196864	TIMEOUT (true)	21.020711313	21.022481487999812	652.947456	TIMEOUT (true)	21.045730943	21.04831661099979	1477.054464	TIMEOUT (true)	21.040576745	21.04233810599999	1308.663808
